Object ID,Track name,Description,Difficulty,Completion time,Has alerts,URL to thumbnail,URL to webpage,Date loaded to GIS,Shape__Length
708020,Boundary Creek Track,A pleasant climb up an old musterers' track above an upland river gorge.,Advanced,6 – 8 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7bcce51fbe744d8e8ff91804e1bd0ed5.aspx,https://www.doc.govt.nz/link/b6b7dc98b7694d1693b956361b6fd9d1.aspx,12/2/2025 8:34:03 AM,2302.30948774101
708021,"Dome Forest car park to Govan Wilson Rd, Matakana ","A challenging longer walk (7 hrs) through regenerating native forest, the track starts at the Dome carpark and ends at Govan Wilson Rd, Matakana. This track is part of Te Araroa Trail.",Advanced,7 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1395fc397a9f4c0f97d38e4cf1cf1c67.jpg,https://www.doc.govt.nz/link/02dd9d7c546447789885d43d548d38a0.aspx,12/2/2025 8:34:02 AM,11737.9992848767
708022,Grandview Mountain Track,Trampers are well rewarded for their effort from the upper sections of the greater Grandview Range with inspiring views over Lakes Hāwea and Wānaka and mountains beyond.,Advanced,4 - 6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/42e774773ef943b1809c798072a0337a.jpg,https://www.doc.govt.nz/link/ed22e25c0ca04d3cb15842b6deed7efd.aspx,12/2/2025 8:34:02 AM,8633.34196023861
708023,Rotary Centennial Loop Track,Walk a loop track through native bush.,Easy,40 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/04c2275d817740fe9cf5553da2b5dfb5.aspx,12/2/2025 8:34:02 AM,1243.43614178357
708024,Te Waiti Route,This route leads through the middle of the Urutawa Conservation Area. As it is rough and gorgy in places it is recommended for experienced trampers only. ,Expert,6 - 8 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/069673956cc24060bdc4e78d9c394e8a.aspx,12/2/2025 8:34:02 AM,17336.9760843794
708025,Dome Forest car park to Waiwhiu Grove,From the Dome Forest lookout the track continues to the Dome Summit where you get views of Taranga Island.,Advanced,1 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/fe6b3b8f48854a7f83718bc19055e789.jpg,https://www.doc.govt.nz/link/18915ea73ff7438186122352a2952711.aspx,12/2/2025 8:34:02 AM,4084.96876851528
708026,A’Deanes Bush Walk,Take a walk through A’Deanes Bush Scenic Reserve in beautiful native forest dominated by mataī  and kahikatea as well as a large tōtara tree. The reserve is on a flat river terrace.,Easy,30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/86988257dfb14ce98ecd62efbc940d59.aspx,https://www.doc.govt.nz/link/85a03159316746999bd1e0950fbdcfc4.aspx,12/2/2025 8:34:01 AM,1126.99070844036
708027,Motukiore Island Walk,"This pleasant and easy walk takes you around the coastline across a causeway to Motukiore Island, and is a great summer family outing.",Easy,2hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/3c9c4e9ee2e64042a553fc23a45e1c09.aspx,https://www.doc.govt.nz/link/1377f39277cb4d71877ea1166ed194e1.aspx,12/2/2025 8:34:01 AM,2553.99841502267
708028,Maryburn Stream Track,"This track gives access to Maryburn Stream, or carry on further to Simons Hill. ",Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/5c3a316d3c5448f78a30e414c45a8142.aspx,https://www.doc.govt.nz/link/51c7784a97d34337b78129ada8f0a176.aspx,12/2/2025 8:34:01 AM,6753.04645105005
708029,Nikau Flat and Kotepato Tracks,These two scenic tracks offer excellent opportunity for trout fishing and hunting. The Nikau Flat Track follows alongside the Waioweka River and the Kotepato Track follows alongside the Te Pato Stream.,Advanced,1-2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/50cf11da738e4acab5499878785ff8ed.jpg,https://www.doc.govt.nz/link/9e322ec4d6ca4c0daa8c69fbc9eba23a.aspx,12/2/2025 8:34:01 AM,4937.50998675778
708030,Shirt Tail Track,A track climbing through beech forest following the Shirt Tail Stream in Kingston.,Advanced,1 - 1.5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d84148bad7b640c2820ea91cd998176d.jpg,https://www.doc.govt.nz/link/4464dc55cc1544448fdfc178e3432850.aspx,12/2/2025 8:34:01 AM,907.17946963663
708031,Silverpeaks Circuit Track,"Silverpeaks Circuit Track provides a challenging tramp through the Silverpeaks Scenic Reserve. You will explore ridges covered in regenerating native bush, tussock land and follow historic gold mining water races",Advanced,12 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/06eed957e2a3406aacd057259829c566.aspx,https://www.doc.govt.nz/link/f949d39486a844569cfcffae56dcd607.aspx,12/2/2025 8:34:00 AM,23749.3440667353
708032,Mapara Track,You can hear and sometimes see kōkako and other birds on the Mapara Track.,Advanced,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/522af19bf88a4fdbb990e0cd95b910a0.jpg,https://www.doc.govt.nz/link/7c04873cbbe04e34bc0f94dc72b0d84f.aspx,12/2/2025 8:34:02 AM,2415.45799841597
708033,Mangapohue Natural Bridge Walk,Walk through an impressive limestone gorge that passes underneath a 17 m high natural arch.,Easiest,20 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/eff65452d5674d97928d05839c13ba0c.jpg,https://www.doc.govt.nz/link/b0535f0700114a6ba6267692dfdd296c.aspx,12/2/2025 8:34:02 AM,866.295772479107
708034,Kaituna Wetland Loop Track,This loop track meanders through the wetland. You can get up close and personal with the wetland in a viewing hide.,Easy,1 hr 15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7f5a112fc7db45f08e1ce8130195de7e.jpg,https://www.doc.govt.nz/link/bd34fd2ac1944cc3be8bdd68fc874706.aspx,12/2/2025 8:34:01 AM,1841.75254971425
708035,Aparima Hut to Princhester Saddle Track,"From Aparima Huts, this track travels up the Waterloo Burn to the Princhester Saddle Route, passing Becketts Hut.",Advanced,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a6acb5951d6d4fa9ba58fa4cb0025b95.aspx,https://www.doc.govt.nz/link/294b9fb44b1746ba884ce92c6f55c259.aspx,12/2/2025 8:33:58 AM,11459.5960242852
708036,Whisky Creek Track,Follow the track through forest up to a ridge. You can also turn off to Poppelwell's Lookout to see commanding views of the Southland Plains.,Easy,2 hr plus 30-45 min side track,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/bd5af45629504414a1ad714d797aa235.aspx,12/2/2025 8:34:00 AM,3420.19735495912
708037,Upper Aparima/Spence Burn Route,"This track connects Aparima Folks Hut and Spence Hut, following the Aparima River and Spence Burn.",Expert,"1 hr 15 min for Aparima Forks Hut, 3 hr for Spence",Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7a0de3d9e8e849d09821a5f3d94c81db.aspx,https://www.doc.govt.nz/link/c5833df51ad04a6ea79565cca49fb071.aspx,12/2/2025 8:34:00 AM,10079.5548272491
708038,Lower Tīmaru River Track,"This track follows the lower section of Tīmaru River. It can be walked as a day loop with Tīmaru High River Track, and it gives access to Breast Hill Track for longer tramps.",Advanced,3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1925c244d44d41fc8e1be889e9fc5145.aspx,https://www.doc.govt.nz/link/65b3008667ab4e9c81ef9ad6170fd81f.aspx,12/2/2025 8:34:00 AM,10197.3459263402
708039,Hawdon Hut Track,A good introduction to backcountry tramping with multiple river crossings. This is a suitable trip for families if the river is not too high.,Advanced,6-8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/d6315ace97a14dd49a60318add7a7b2d.aspx,12/2/2025 8:34:00 AM,9370.10303537748
708040,Rotoma Bridle Track,Walk through a magnificant stand of native bush.,Easy,20 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/1d70bf9e30f74c29aebcc940d5c31f4a.jpg,https://www.doc.govt.nz/link/a80b645222764a97a08f90bb0d5e2932.aspx,12/2/2025 8:33:59 AM,957.953171502835
708041,Booms Tramping Track,This track connects the Kauaeranga Valley near Thames to Crosbies Hut and the associated track network.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/f413c3e31f4e42d8a602b2ff4a3cdce7.aspx,https://www.doc.govt.nz/link/a9a6ec7df1f64608a8703a2e8362bfe4.aspx,12/2/2025 8:33:59 AM,7768.67804003271
708042,Sutton Salt Lake walk,"Take a self-guided loop walk around Sutton Salt Lake, New Zealand's only inland salt lake. ",Easiest,45 min - 1 hr loop,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0e9730f38b6d411e86570460e8a9d0f0.jpg,https://www.doc.govt.nz/link/7ebc6bf3cff1480b9ae622a0bcd4ac58.aspx,12/2/2025 8:33:59 AM,3332.44569841702
708043,Leitch's Track,This track leads to Leitch's clearing and Leitch's Hut.,Intermediate,6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/04fb47facb044bf3bf3285a7404203a2.jpg,https://www.doc.govt.nz/link/c1b73095cb954c428fde97b21535a525.aspx,12/2/2025 8:33:59 AM,9030.22053666443
708044,Motuara Island Lookout Track ,Experience stunning views over Queen Charlotte Sound and spot some native birds on this walk up to the island's summit.,Easy,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/bcfd0e17875d4ac793d8291f02a2c50b.jpg,https://www.doc.govt.nz/link/0392c320210e48c0a4dfb4859912dacd.aspx,12/2/2025 8:33:59 AM,744.428672383769
708045,Okuti Valley Scenic Reserve walk,"This walk takes you through Okuti Valley Scenic Reserve which features lowland forest such as kaikahikatea, tōtara, māhoe and kānuka.",Easiest,20 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d91123c20520448d82ed10970a86c004.aspx,https://www.doc.govt.nz/link/8b03d1986ba34815bb7e9c20ad596479.aspx,12/2/2025 8:33:59 AM,350.388221789697
708046,Karamū Walkway North,This track takes you across open farmland and rewards with panoramic views.,Intermediate,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/7a129de6015f49ecb392b05d0c6353fb.aspx,https://www.doc.govt.nz/link/9815a271ef5443ce95bf6173ce9b3f0d.aspx,12/2/2025 8:33:59 AM,2504.41700665961
708047,Taita Bridle Track,This moderately challenging track leads into the beautiful and rugged Waimā Forest.,Advanced,2 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/ae7c93bc01b940749113bb1d9c28557f.aspx,12/2/2025 8:33:58 AM,4005.27446377575
708048,Hahei Beach Short Walk,"This track, connecting Hahei Beach to Grange Road, is closed due to land stability issues.",Easiest,25 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo/no-photo-220x140.jpg,https://www.doc.govt.nz/link/8bc0f4c8158b4acd82f479665042ed82.aspx,12/2/2025 8:33:58 AM,645.127084957241
708049,Nevis Valley tracks,Access the Remarkables Conservation Area on these tracks.,Advanced,Various times over 4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/44bcc47d7eb3497991c83be2a47f4acc.jpg,https://www.doc.govt.nz/link/b570f10ee00e469681807d6678c667df.aspx,12/2/2025 8:33:58 AM,18593.8351774447
708050,Nīkau Palm Gully Scenic Reserve walk,Walk to a small forest pocket of nīkau palms and enjoy views of the Akaroa Marine Reserve. The walk crosses private land and is closed from 1 April to 30 September. Respect the seasonal closures.,Advanced,5–6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/a75169d67c484a48a8248f4726872158.aspx,https://www.doc.govt.nz/link/4f025c5fdf9447d1a1b045c2c791a2de.aspx,12/2/2025 8:33:58 AM,5075.81323349714
708051,Huriawa Pā Walk,Walk around Huriawa Peninsula on a well-formed track suitable for children - take in spectacular views and read plaques with the history of the area.,Easy,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d45942dc010944f391a041a08f590acf.aspx,https://www.doc.govt.nz/link/82708521e3ad4411872a0029cc650b6b.aspx,12/2/2025 8:34:00 AM,967.290141889257
708052,Dry Acheron Track,Access to Dry Acheron Stream and the two covenant areas is provided courtesy of the Dry Acheron and Big Ben station owners. ,"Advanced, Expert",,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/428ac614771042b49cd14d574ab55b21.aspx,https://www.doc.govt.nz/link/d45146b146b54501a05a1601ef19daed.aspx,12/2/2025 8:33:58 AM,7838.05551374358
708053,Pourakino Picnic Area Loop Track,This is an easy short walking track following historic tramlines though silver beech forest.,Easy,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0851944ecded43e9b00c928763e2e030.aspx,https://www.doc.govt.nz/link/3b903c8304df4b46ae5cbc5b2b04629d.aspx,12/2/2025 8:33:57 AM,1637.5620195785
708054,Long Hilly (Round Hill) Walking Track,This is a loop track through historic goldfield within stunning native bush.,Easy,2 hrs 15 mins,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/843bd04071b44acdb18aa245c41cc774.aspx,https://www.doc.govt.nz/link/0e0a27ac61304ce185aaacf8c50c9e08.aspx,12/2/2025 8:33:57 AM,1998.37678973923
708055,Karangahake Windows Walk,This short walk boasts beautiful scenery and spectacular mining remnants including disused gold mining tunnels - kids will love it!,Easiest,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/273285df2a394fb0a77c5400cd51cbe1.aspx,https://www.doc.govt.nz/link/f7126dca75cc431dbbe66d16c37b2f63.aspx,12/2/2025 8:33:58 AM,1329.11888873306
708056,Tenahaun Conservation Area tramping tracks,The Tenahaun Conservation Area includes walks in the Moorhouse Range and Rangitata Gorge. The Moorhouse Range can be mountain biked along the easement only.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/6b8ea6c5126b47308dab6031fdc0d177.aspx,https://www.doc.govt.nz/link/f5bd0d12adee463c8770d0205e31cd0d.aspx,12/2/2025 8:33:57 AM,13485.9578970234
708057,Lodestone summit,Climb to the top of Lodestone (1462 m) and enjoy spectacular views of Tasman Bay and the Arthur Range.,Advanced,4 - 5 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/d2a3ccec886c44fe89223a1a35964a4f.aspx,https://www.doc.govt.nz/link/5275ad15ac4442ed9b3b3fd5310ffb87.aspx,12/2/2025 8:33:57 AM,6795.57289599509
708058,Nancy Fladgate Track,"This pleasant, easy walk is a chance for children to explore the bush and the shore.",Easy,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/4135584dd9ef4165901b95373612103a.jpg,https://www.doc.govt.nz/link/119d15d6af034f0d85251e8eb59fc098.aspx,12/2/2025 8:33:57 AM,514.513689665338
708059,Motuarohia (Roberton) Island Track,Climb to the centre of the island for spectacular 360-degree views of the surrounding Bay of Islands.,Easy,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/e97123e154a3457683943f7089bd6ab9.jpg,https://www.doc.govt.nz/link/b834c1ed65f14840a6c3cb8bf7a36ae7.aspx,12/2/2025 8:33:57 AM,310.083958918892
708060,Patutu Route,Climb to the summit of Patutu (1162 m) for great views of the coast and the North Island.,Expert,4 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/cd558c00752b4089b2272814aea384f9.jpg,https://www.doc.govt.nz/link/4ae300645f194cfcb9083242b35e5fdd.aspx,12/2/2025 8:33:56 AM,4832.00475463236
708061,Mt Urchin Trig Track,"Mount Urchin offers an easily accessible wilderness of beautiful beech forest, incredible views and a real alpine environment. ",Advanced,3–4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/b9f80cb9c87e46d8b8c9dd350779a5cb.aspx,https://www.doc.govt.nz/link/a09958ed05144dadaa345ee15e9c8a66.aspx,12/2/2025 8:33:56 AM,3222.7349445214
708062,Te Puna Wai o Riuwaka/Riuwaka Resurgence,"Walk to the cave and deep, clear pool where the Riuwaka River emerges from the depths of the Tākaka Hill.",Easiest,10 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/0827993779eb42519d82e525bd10c56d.jpg,https://www.doc.govt.nz/link/480e82a227b94d8c9913be311729098b.aspx,12/2/2025 8:33:56 AM,452.642071513171
708063,Eastern Ōkataina Walkway,Enjoy splendid lake views through native bush with the option to branch off the track and head down to Lake Ōkataina at several bays.,Advanced,3 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/de9430759d454dd099fee63c70f283ad.aspx,https://www.doc.govt.nz/link/2d60c630064e42bcaa7c956fa2f17430.aspx,12/2/2025 8:33:56 AM,8961.23972866486
708064,Mokaihaha Track,Large podocarps and a chance to hear kaka and other native birdlife while walking along the Mokaihaha Track which takes you past Lake Rotohokahoka.,Advanced,2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/link/97680de4773e4ab8a66cdf82fac6a52c.jpg,https://www.doc.govt.nz/link/29d71344059547cfa96f2037325236f6.aspx,12/2/2025 8:33:56 AM,5678.48737386581
